message,tags,created_time,comment_attachment_type,comment_likes
"Mr. Trump you have done everything you could do in your power to protect this country and I thank you. Knowing you will probably not read this, but I see what's going on and you sir have done the best you could. The Lords will be done. Again thank you and God bless.",,2021-01-07T23:39:23+0000,,1.0
All you that have been in office for god knows how long have caused all of this. It’s time we the people take this country back. You government officials can not be trusted. ,,2021-01-06T20:25:53+0000,,4.0
Mr President. We the American people are done with the Tyranny! I can’t believe Mike Pence cowardice. Please evoke Martial Law or your EO. Please ,,2021-01-06T20:41:44+0000,,4.0
If you care about the safety of the people then just step away and go quietly. Nothing else to be done on your end.,,2021-01-07T22:51:57+0000,,4.0
"Trump didn't do anything. This is and was ""we the people"", who refuse to stand for the in justice in our government. I feel this way with or without Trump. The bonus is that Trump is awesome and stands for his people and their voices.",,2021-01-07T13:49:14+0000,,2.0
"Sir I love and respect you. But our country didn't win independence by waving flags and cheering. We elected you because you stood for us. Now it's time we take your courage and stand for you and us. Pres Trump, I will always be a Trump supporter. And I am tired of the liberals running us over and stomping on us. Even Mitch McConnell and Mike pence turned their backs on us. You sir are the only one ever who stood up for me",,2021-01-06T22:25:29+0000,,2.0
There comes a point in time where the “peaceful party” has had enough. We’ve sat back for years watching the Democrats destroy this country. How much more can the American people take? Though I’m not condoning the vandalism I do support the Americans choosing to fight back. It’s time for us as a nation to come together and take our country back.,,2021-01-06T21:15:30+0000,,1.0
"Its amazing to hear the words unacceptable used in light of today's events when it wasn't unacceptable back during the summer when protestors were looting and burning whole damn cities down. Do I agree with acts of violence? Absolutely not! I have a hard time believing that Antifa wasn't involved. BUT, We The People are fed the hell up!! Trump is and will always be my president!! God bless you Mr President and God bless America 🇺🇸",,2021-01-07T00:13:27+0000,,0.0
Anyone who is resisting and attacking law enforcement are masquerading as Trump supporters. A true Trump supporter supports the police ,,2021-01-07T00:52:49+0000,,3.0
It is complete ignorance for those people to break into the Capitol while Republicans were speaking! They should have been watching what was going on and remained peaceful outside! This is not helping! ,,2021-01-06T20:21:37+0000,,3.0
"Cannot wait til he is out and gone, a disgrace for the America we live in. At this time in all our li es we have so much to be worried about and this is def not one of them. Trump just ""F'n"" leave and crawl back under the rock u came from.",,2021-01-07T00:57:09+0000,,3.0
Tell them to stand down. I am a conservative but this is wrong. In so many ways. We support law and order. Tell them to stand down. You are currently still President.  Stand down!!!!,,2021-01-06T20:48:44+0000,,3.0
Thank you Mr President there are 75 million of us that will always support you in 2024!  Keep fighting as we shall not abandon you.  Next time pick a VP that has a set of balls and surround yourself by hard core Trumpsters not cowards!,,2021-01-08T14:10:05+0000,,4.0
You are still my President...the American people love you & Melania.  This is just a smoke screen from Satan trying to scare everyone.  With God's help - you will be our President for the next four years.  .❤️,,2021-01-08T17:41:16+0000,,2.0
"Our DOJ sounds crooked as well. Massive Fraud for sure. You are Not Responsible for Any of the violence that took action yesterday. It's an excuse they are using! The republicans that voted against you are not getting our Republican votes ever again! Total disgrace and slap in the face from our lying, cheating government.",,2021-01-07T15:20:45+0000,,2.0
How come the DC POLICE we called on the Trump supporters but you couldn't find a single one during all the BLM & ANTIFA RIOTS?!?!?!,,2021-01-06T21:09:32+0000,,4.0
This YOUR America.   Nothing but chaos and disrespect.  ,,2021-01-06T20:41:56+0000,,2.0
It amazes me how many lefties are in here preaching ...... but they have been behaving far worse than this for .... how long now??? Pretty hypocritical to shame the other side for finally fighting back!!!!,,2021-01-06T20:37:01+0000,,5.0
"You have the power and authority to promote peace. No more talk of fixed elections Mr. President, please. It has to stop. I voted for you but our country needs to move forward peacefully and Americans need to stop being so divided.  God please be with us, we need you 🙏😢",,2021-01-07T00:00:43+0000,,3.0
"Violence was unacceptable from the BLM movement and its unacceptable now.  We can protest without lowering ourselves to this.  The police and military that protect us , protect all...They are at risk!!!    ",,2021-01-06T22:47:04+0000,,1.0
اسمع لمهم بيك واقعد في وسطهم غني انا حر وكلمتي حرة.. تمشي بالقدا والله,,2021-01-06T22:05:29+0000,,0.0
"It was Antifa that stormed the Capitol. Unfortunately, Conservatives will be blamed for it.",,2021-01-07T12:17:10+0000,,2.0
"We are going to see LOTS of evidence, It's a shame Antifa had to ruin a beautiful gathering.",,2021-01-07T12:21:45+0000,,3.0
"Be safe,  Mr. President. We know it was not your supporters that instigated the Insurgency today.  We stand beside you and all the traditions and American values you are trying to staunchly entrench and keep in our country. I pray for you. 🙏",,2021-01-07T01:13:08+0000,,2.0
"Maybe you need to deploy troops to remove the dictator, the way you love doing in other countries",,2021-01-07T07:57:33+0000,,4.0
"Alls u did today was unite our congress and senate against u and ur mob .. im expecting a movie title called ""alone in the white house"" to come out of this .. shame on u Mr. President we the USA are better than this my husband didnt die for this country for this to happen in our government.. shame shame shame!!",,2021-01-07T02:50:30+0000,,1.0
Sick trump has nothing to offer as human only violence promoting anger hate and division. His legacy is dark and his presidency will be remembered as the one of the darkest era in human history !,,2021-01-07T05:01:41+0000,,3.0
"Was today a sample of your idea of ""Make America Great Again""?     Lock him up!!!!!",,2021-01-07T00:55:56+0000,,3.0
I find it very difficult to believe that you respect our great men and women in blue when you have not offered condolence to the family of Capital Police Officer Brian Sicknick.  ,,2021-01-10T00:45:18+0000,,2.0
"Democrats put out the fire with gasoline, in a country where freedom of speech is an elementary right, you censor Trump. I don't think you're still aware of what you did.",,2021-01-11T20:36:26+0000,,1.0
"Nope, don't believe it. We are about law & order. These violent people were hired by the swamp to make Trump and his supporters look bad. Find 'em and get them outta there.",,2021-01-06T21:03:27+0000,,4.0
"Thank you, Sir! Today, with heavy heart, I take down All my flags. Leaving my tattered and torn American flag hanging.",,2021-01-07T11:02:44+0000,,1.0
Biden said The CHILDREN are watching??? Are you kidding me.?? Democrats tore down cities and terrorized people for over 3 months!!! Not Once did Biden ask them to stand down.,,2021-01-06T22:09:36+0000,,7.0
Our freedom will be lost Democrat’s will screw the American people raising taxes open border for convicted criminals they will sell our country to a foreign country the they will give Iran nuke we will not be safe ,,2021-01-07T12:49:20+0000,,2.0
"Too late!  You got what you wanted!  You were  NEVER about law and order and now, the whole world can see what you're all about...You are the ""Chosen one""... chosen to show us that the forces of evil never wins over good!  You had the best opportunity of being a good, caring person but instead, you threw your weight around and bullied people.  You deserve what you are getting.  ",,2021-01-07T09:04:09+0000,,2.0
What a joke. You are the greatest threat to our democracy since Nixon. You belong in jail.,,2021-01-06T23:34:00+0000,,2.0
"Trump said he was going to make America great again. He's succeeded in making America ""Hate"" again. The incoming administration have a tough job making America ""Safe"" again. Trump, a self serving narcissist. The sane world watches on in disbelief. Stay safe sensible Americans.",,2021-01-07T12:49:36+0000,,2.0
Wouldn’t be surprised if it was ANTIFA in disguise. ,,2021-01-06T20:35:13+0000,,4.0
"He didn't mean this.  He incited the riot himself when he addressed the protestors this morning and told them to march on the Capitol.  And after the tweet you quote, he got on TV and repeated over and over and over his lie that he won and the election was stolen.  People need to stop believing made up BS. This has been the most reviewed election in history.  Election officials (many of them Republicans) in the key states have checked the results every way possible.  Trump knows he lost, so he's going to burn the house down on the way out.  In fact, while I have been typing this, the news reports that he's sent out another tweet repeating the lie that he won.  He intends by these remarks to incite further violence.  ",,2021-01-06T23:14:15+0000,,4.0
"Yes, Americans are sick of being run over! We tried the nice right way. Sometimes you have to fight fire with fire. We love you Mr President! We must win! No backing down! Still praying 🙏 for you and a miracle from God!! Stay strong & hold the line! God Bless you! ",,2021-01-07T02:45:05+0000,,1.0
I don't want anyone to get hurt but just as well burn all of washington dc down our government is corrupt and liers.  They took away all our freedoms and right to a fair election!   This day was taken over by outsiders they get want they sow!,,2021-01-07T02:34:06+0000,,2.0
"This is the tip of the sword.  People won’t sit in silence while our election process was bastardized.  Dems spent 4 years attacking the President and creating false allegations.  Now it’s the other sides turn, what did you expect. Millions of people are awake now.   Buckle up.  Biden will always be an illegitimate  President.  ",,2021-01-06T23:39:29+0000,,3.0
Not surprised . Portland is still in turmoil .. but they are just “using their right “ and are upset so that’s ok .. well when people get pushed n pushed many will break ,,2021-01-06T20:44:36+0000,,3.0
There is no proof of a fraudulent election. When asked by the courts to show evidence your presidents party then drops the suit.    Storming our capital. Planting explosives is terroism.   ,,2021-01-07T01:08:56+0000,,3.0
How can you say to respect the law while inciting a riot? What kind of adult cant admit defeat for an official system that has been in place for years? I genuinely hope you get charged for inciting a riot.,,2021-01-09T06:18:29+0000,,4.0
"It's okay for Democrats and Antifa to incite violence and rioting burning property,  etc., and it's ok, but let Republicans and pro- Trump supporters lead a protest and oh my goodness how horrible.   The protesters are nothing like what we've seen.  They are standing up for what's right and our country.  What a double standard!!!! UGH!!!",,2021-01-06T23:27:47+0000,,3.0
Dear President Trump it is plain that double standards apply why it comes to Trump supporters. The BLM and antifa burned and looted and committed murders caught on camera but they were peaceful protests but antifa dressed as Trump supporters started the action of today and Trump Supporters are called terrorist. I am saddened by the death of that women and others hurt. But we are not sheep and will not stand by idly while our rights or taken away. I believe united Christians can pray and God will show his hand. Please don't loose faith. It shall be revealed in Gods time not ours. Please stay safe.,,2021-01-07T00:38:08+0000,,2.0
"Dems were okay with it when it was their supporters breaking into things, looting, and rioting. Remember, it was just their way of expressing their feelings of sadness, anger, and frustration.  Tables are turned now. ",,2021-01-06T21:18:07+0000,,4.0
You are not finished!  You’re still in His plans— I’m not sure what it is but you ARE,,2021-01-07T04:07:37+0000,,4.0
I know some of those people and they believe in Law & Order and they are not the problem Atifa have come to cause this trouble to shame you and the Great Americans that believe in you as President and it is nit over President Trump. Prayers to you &First Lady and family with Love ❤️ and all you are doing for all us Great Americans.🙏🇺🇸🙏🇺🇸❤️🇺🇸🙏,,2021-01-06T21:53:29+0000,,2.0
I watched Joe Biden on CNN demand President Trump stop the violence. Where was he when his protesters were burning down our cities and tearing down our statues? The people have had enough!,,2021-01-06T21:27:26+0000,,7.0
"We will miss you Mr President. You fought hard for us. You are a rebel Nd thats what this country needed. It was moving forward, then Corna Virus happened.  You pushed to get vaccines fast and it worked because of you and Scientists. You never backed down.  You followed our Constitution.  You will be missed when the liberals take over. God Bless you and your family, and that is another thing you fought for and to try and stop abortion.  Many other things. Built up our Military, and other great things.",,2021-01-08T01:20:21+0000,,1.0
"Fake news is blowing it out of proportion...almost everything I've seen has been peaceful.    Its just shock and awe that this many showed up. ""This is not the American way"" Maybe if they loot and and break and burn stuff like antifa an blm  then it'll be ok????",,2021-01-06T21:33:47+0000,,4.0
It's about time we did something other than roll over and play dead while the socialist democrats literally steal the election.,,2021-01-06T20:45:03+0000,,4.0
There are people dressing up as trump supporters!,,2021-01-06T20:45:43+0000,,6.0
Respect should go both ways!  Have the people been given respect with this fraudulent election? Why want they system just look at the evidence?  Give respect get respect!!!!!!,,2021-01-06T22:06:10+0000,,3.0
WHAT ABOUT MARSHALL LAW? WHERE ARE THE TAPES...BRING IT ALL OUT!!! WE ARE BEHIND YOU,,2021-01-08T01:11:24+0000,,1.0
It is too late sir already 4 are dead or killed. Sorry to say it was a challenge to our democracy. The safety of us capitol and country safety is president responsibility. Sorry to say it went other way.,,2021-01-07T14:29:11+0000,,2.0
I would not be surprised if you never tried to help the United States in politics. You were attacked before you were elected and it never stopped. You've done more positive things that any 20 past presidents have done together. The country will not survive without you. ,,2021-01-07T15:52:17+0000,,1.0
YOU instigated this! YOU are responsible. YOU will be held accountable for this. THIS is what sedition looks like. YOU will not win and our democracy will prevail. YOU are leaving an ugly legacy and YOU will be remembered for the crimes against our democracy. ,,2021-01-06T20:46:14+0000,,4.0
"I do not condone violence but there’s lots of questions about what happened yesterday.. If you been in the capital building it is not easy to break in.. Security is so tight there.. Even the doors are heavy..All I can say is ANTIFA !!  I pray for the people who got hurt and the vet that lost her life..  May God comfort everyone and open everyone’s eyes to no violence.. God is stronger then anyone in Congress, he will guide us through it all..  Keep faith and keep Praying..",,2021-01-07T13:40:14+0000,,3.0
YES MR. PRESIDENT TRUMP HOWEVER ANTIFA AND BLM DESTROYED OUR CITIES AND THEY DIDN'T GET PUNISHED FOR THE DESTRUCTION THEY CREATED..,,2021-01-07T20:07:43+0000,,3.0
They say blame the leaders WELL isn't those changing rules and laws in a middle of Election causing this. Put the blame where it started. Constitution  Constitution   ,,2021-01-06T21:09:17+0000,,2.0
"I have prayed so hard for God to intervene. Now I have to pray just as hard for acceptance. I will continue to pray for the America I love. I encourage all Christians to pray for our country. I fear for our country and the direction it is headed in. I am not afraid for myself I am 70 years old most of my life is behind me, I know beyond a shadow of a doubt that when I take my last breath here I will take my first breath in heaven. I worry about my children and grandchildren what they might have to face in their lives. We have allowed godless people make godless decisions for our nation now we will face the consequences. Only God can help us now. ",,2021-01-07T16:15:32+0000,,2.0
"These people are adults and made decisions on their own. No one ""made"" them go there and cause a ruckus.  No one held a gun to their heads. They. Are. Adults.",,2021-01-06T21:57:08+0000,,5.0
We learn from history that it will repeat itself if the same steps are continually taken... Boston tea party - Paul Revere - Canon Fire. Get ready “We the People” ,,2021-01-06T20:34:27+0000,,3.0
Thank you President Trump for giving it your all.  Some of us will never forget your love for this great country and especially how you and your family were persecuted because of the Evil that prevails in DC. God Speed Sir and Thank You!,,2021-01-07T04:13:55+0000,,1.0
"President Trump, thank you for all you have done for our country. Im so proud of your work and wished we had a different outcome to this election. I hope your public presents and service to lead somehow is something you can continue.  Perfection isn't this side of heaven so we press on for a more perfect union. God bless you and your family.",,2021-01-07T01:25:59+0000,,2.0
"did you have the same outcry when the ""terrorists"" breached the businesses and homes in the streets of PortlAnd along with other cities??? The democratic possession of demons burnt down city blocks!! They ""incited"" violence against their neighbors... This is ONLY the beginning of what's coming!! Rise up against the tyranny that will be the COMPLETE downfall of this country!!",,2021-01-07T05:21:07+0000,,2.0
"They’ve made their bed. They have sewed there seeds. Now comes harvest time.  You think this is bad??  Lol. Wait till you see what’s about to happen. Just remember bureaucrat, this has happened because YOU ALL FAILED your oaths to the Constitution and the people who put you there. This is a taste of what’s coming.  Just remember, Nobody wanted this. YOU FORCED THIS. ",,2021-01-06T21:17:52+0000,,2.0
"I defended you for far too long.   Go home, Trump you tyrant. Real conservatives have a mess to clean up. ",,2021-01-06T23:08:59+0000,,5.0
"Way to go, trump!  You caused police to get injured and a woman to be shot n the chest.  Hope you are proud of,yourself!",,2021-01-06T21:03:41+0000,,1.0
"I'm thinking if things were being done ""lawfully"", you'd have ""order"". Very sad. Stop the steal.",,2021-01-06T22:29:25+0000,,3.0
"The people have spoken. Freedom is being ripped from our fingers by an overreaching government and WE THE PEOPLE won’t let it happen. I don’t want to see violence, but we will not concede to a fraudulent election! ",,2021-01-06T20:17:29+0000,,3.0
"What Mr. Presiden are you waiting for???? Where's all your evidence, your team, the military arresting the traitors???? We the people have run out of patience,  time to act is now.",,2021-01-06T20:39:51+0000,,3.0
"Only one I recognize as president. The only true one we ever had in a long time. Mr. Trump, I salute you for what you have taken.",,2021-01-07T21:56:23+0000,,2.0
The media is lying there is no violence there was no one shot and you need to pull out the last straw and do the Insurgent Act to keep the Presidency our constitution is hanging by a thread this whole election has been a coup to get rid of you and we need you to fight harder then ever and do one other thing Fire Mike Pence!!!,,2021-01-06T20:46:13+0000,,2.0
"So your cia is pushing the same tactics used in hk in Washington, why when it happens in hk you didn’t tell them to be peaceful and go home?",,2021-01-06T23:50:50+0000,,3.0
"The American Patriot Party is established this day, 1/7/2021 at 12:45AM ! As a Republican, I can no longer support the establishment political parties. I know that there are 74,000,000+ American people who voted for our beloved President of the United States of America, Donald J. Trump. We are disappointed that the revelations of criminal activities in our elections were revealed, but are not addressed by the powers that be, by our politicians, Republican or Democrat. I cannot continue in good conscience to remain in a political party that allows such blatant criminal theivery of our elections. And, such blatant dismissal of the American people.",,2021-01-07T08:34:33+0000,,3.0
I believe this was a complete set up. How hard is it to disguise yourself as a supporter. Thr corruption is in charge.,,2021-01-07T21:40:42+0000,,4.0
"ter·ror·ism /ˈterəˌrizəm/  noun  the unlawful use of violence and intimidation, in the pursuit of political aims.  Definitions from Oxford ",,2021-01-07T16:57:41+0000,,3.0
"Now, do what you do best Donald Trump!  And only do what makes you happy, you have earned that for sure!  You have been the best president in my 83 years!  Keep doing it, you would be greatly missed by 1,000’s of people!  I will be watching you!!!",,2021-01-08T02:26:26+0000,,1.0
"It's not OK how you expected Mike Pence to abide by your wishes and then when he went by the law and his good conscience, you berated him. He was always loyal and by your side. Shame on you! Past Trump supporter",,2021-01-10T13:56:55+0000,,3.0
This is Antifa that was backing Biden that done this.....TRUMP supporters were singing Amazing Grace and praying....I have videos from friends that were there. Someone brought these thugs in by bus....there are videos showing this.  Do NOT be deceived those were NOT TRUMP  supporters that destroyed the White house just some of Bidens thugs try googling antifa dot com. It brings up Bidens name.,,2021-01-08T17:46:56+0000,,4.0
Stay strong Mr. President. The people love you & appreciate all you have done to try to save our Country. I will always be grateful to you & your family,,2021-01-07T03:12:48+0000,,2.0
"I find it very difficult to believe these were actual Trump supporters, who are never disruptive or violent.  I believe these are antifa goons dressed in MAGA hats.",,2021-01-06T21:36:46+0000,,4.0
The only people that are saying that it's violent are the Democrats in every interview that I've seen through this whole thing today I didn't see any violence I saw millions of Americans standing up for what they believe in,,2021-01-06T21:15:25+0000,,3.0
"Martial Law President Trump! We, the people, don't want to be sold out to China! We want to stay a Republic! Let's keep our freedom!",,2021-01-06T21:23:14+0000,,5.0
My heart is broken today. It’s sad day for America. You are the best President of my lifetime. I will never understand how the American people could honestly believe sleepy Joe is a better choice. If I had the money I would leave America.Thank you for everything you did. Not sure how you got as much as you did through . When everyday the media was spreading more fake news. The people will see that our country will be barren  thanks to all the corruption. God Bless you and your family🇱🇷❤️🇱🇷🙏✝️,,2021-01-07T16:18:55+0000,,1.0
"Pres. Trump, rest, relax, and review many options for style changes. Begin again and come forth with our support in 4 years. You can do so much behind the scene until we meet again.",,2021-01-07T14:31:31+0000,,0.0
Insurrectionist dis-respect our constitution. The world is watching: the first world country USA that other countries are used to looking up at us but now they are laughing at us and Embarrassment to the whole world.  ,,2021-01-07T07:57:31+0000,,4.0
FB should be ashamed!   Let the people decide by hearing their own information from the source instead of controlling what you THINK is right for the people!   Communism at its best! Censorship!,,2021-01-08T03:43:52+0000,,3.0
Just 1 court had to hear the evidence. That’s all Republicans asked. No one had the courage to do it. This is what happens when people are fed up with corruption & the swamp! ,,2021-01-06T20:29:34+0000,,2.0
Too late!! You now face possible prosecution and resultant infamy for misleading your base to break the law and undermine democracy!!,,2021-01-06T20:33:59+0000,,3.0
"President Trump we love you we support you,   this having to always be politically correct is over ! ! we're not politicians we are the people of this country , and WE THE PEOPLE will never  give up our rights are freedom , our religious libertys that so many have sacrificed , fought , and died for , this is our country",,2021-01-06T20:57:26+0000,,2.0
Trump I'm so sorry you were treated this way you deserved so much better but you brought us hope inspiration and light you did everything you could for us god bless you you are gonna be the first and possibly the last president I ever vote for God be with you,,2021-01-08T21:07:08+0000,,1.0
"Hopefully the violent protesters will be identified and prosecuted to the fullest of the law. This violence is sickening. And, please let’s stop blaming the law enforcement officers who were overwhelmed by this horrible event. ",,2021-01-07T15:57:03+0000,,2.0
"Mr. President , Donald John Trump, in my lifetime 66 years there has only been two men in the oval office that I admire and respect Donald j. Trump and Ronald Reagan I thank you for your exemplary  service  for our country you and 1st lady were a beacon to all freedom loving patriots wishing you and your entire family best blessings and prayers for a wonderful future sincerely Brian Huston",,2021-01-08T23:12:26+0000,,0.0
Sir I supported you and wish you had won. But now you can’t even run in 2024 after everything that has happened today. So sad for you and our Country.,,2021-01-07T00:17:42+0000,,2.0
"Is it too late for peaceful resolution? Nothing else seems to be working. We cannot allow our elections to have this much corruption and fraud! Evidence is overwhelming, but the media keeps saying “baseless.” The media is our enemy! They’ve been bought just as so many politicians have been. ",,2021-01-06T21:20:59+0000,,2.0
How people are with each other is the primary driver of the outcomes they get. Within countries there are systems or “orders” for governing how people are supposed to behave with each other. These systems and the actual behaviors of people operating within them produce their consequence,,2021-01-06T20:21:20+0000,,3.0
He started this and he could end this but he is laughing in his office enjoying that all these people are so adoring of him.  He needs to be removed immediately!,,2021-01-06T20:37:03+0000,,2.0
"He is truely the greatest President we have ever had , he has made our economy better than it has been in a long long time. He has made peace with a lot of our enemies , he has help with our taxes and he did it in short order . It takes all the other Presidents their whole term to do some small thing for the people if they do anything at all.",,2021-01-07T04:09:57+0000,,2.0
Mr. PRESIDENT THOSE ARE IMPOSTERS STARTING THAT. thats what they do. Right from the book.,,2021-01-06T20:52:31+0000,,9.0
It never mattered what you said it's how the media interprets what you said.  ,,2021-01-07T17:49:12+0000,,4.0
Those are not Trump supporters that are causing all of the trouble those are antifa Black Lives Matter people that have been planted amongst the Trump supporters to cause trouble. And yes they are causing trouble,,2021-01-06T22:16:04+0000,,6.0
Praying for your Peaceful protesters. Those were not your protesters in the Capitol! They had Antifa marks on their bodies! ,,2021-01-06T22:24:33+0000,,3.0
"Donald J. Trump - Not just the worst ever president of the United States, but the worst entity to ever be inflicted upon the people of a great nation.  Prayers for a country that needs to take a deep breath and reflect.",,2021-01-09T13:11:16+0000,,3.0
Last year our country was in chaos due to Antifa and BLM!,,2021-01-07T00:27:25+0000,,3.0
Why didn't we expect antifa would come ruin it all for Republicans.  We should have been better prepared.,,2021-01-08T09:49:35+0000,,4.0
Should have drained the swamp and got term limits,,2021-01-06T21:04:28+0000,,9.0
"Today was brought on by many many years of illegal improper politicians screwing over the american people. Until finally they've had enough. Not everything today was ok, but just how long will you take being poked in the gut till you finally bite back.     Trump has been in politics for one term. People like Pelosi/Biden have been there most of their lives. They are the reason Trump won in 16 because people had enough.  Republicans have been quiet far too long , they are ready to be heard.    P.S.,,. No need to jump back at me, I don't care what you think of my opinion.",,2021-01-06T23:45:46+0000,,3.0
Much too little too late! This was after he encouraged them to storm the capital because Mike didn't back them up in the delusional idea that he could block the electoral college votes. Then called them good people & he loves them. He needs to be removed from office NOW!,,2021-01-07T20:27:13+0000,,2.0
Best President ever- you people are going to be sorry when dementia Joe is sworn in😂😂😂🤑,,2021-01-06T22:58:40+0000,,1.0
I agree. Keep it peaceful and don't destroy our capital but be heard! We're tired of the lies and corruption! 🇺🇲🇺🇲🇺🇲,,2021-01-06T20:31:49+0000,,2.0
Im not for any violence but Where was the outrage when blm and antifa destroyed cities everywhere but that was called a peaceful protest right.,,2021-01-06T22:01:19+0000,,2.0
"He has already done more than creepy Joe.. Joe wouldn't tell BLM and antifa to stop and be peaceful.. Trump is merely acting just like the democrats and now all the hypocrites are yelling to be American and to unite.. where the hell has that been the last 4 years.. at least these guys aren't burning our flag or taking a knee.. you can only poke a bear for so long with all the lies, cheating, and disrespect for our country... conservatives couldn't beat the cheating dems so now they are just joining their game... funny how they don't like it and now it's just wrong... they want their voice and vote to be heard..",,2021-01-06T20:39:25+0000,,2.0
"I had a rather heated discussion with an employee from WOAI.  She said it has been proven that several of the Capitol rioters were Trump supporters.  I wish I had saved her email response.  I would post it here.  I have to just learn to keep quiet.  You can't win over the fake news, which is all local news.  So sad!",,2021-01-10T17:19:54+0000,,1.0
I’m still backing you Mr. President. Yesterday’s “riot” was another hateful crime set up by the lefts. You have thousands of great people that want you another 4years!!!!,,2021-01-07T12:25:15+0000,,3.0
I stand behind you President Donald Trump. 💯  It’s a shame that they have to cheat to get a man who doesn’t even know his own name half the time to be president just because they have a hidden agenda.   Lord have mercy on America cause this is just the beginning of the nightmare that is about to unfold. 🔥 ,,2021-01-07T13:43:11+0000,,4.0
"I don’t believe that any of your supporters had anything to do with the violence that occurred, I want to personally implore you please don’t ever give up. You are the only one who is fighting for me and my family and the American people. We love you like no other President has ever been loved because we know you love our Country as much as we do. Thank you.",,2021-01-09T00:21:06+0000,,1.0
In four years from now Liberals will pay a heavy price as their taxes rise and they lose their jobs as the economy shrinks due to socialist policies.,,2021-01-07T18:17:43+0000,,2.0
"Look-President elect Joe Biden just went on TV and acted like a True President, where are you Trump????  Glad Jan 20th is coming!",,2021-01-06T21:09:13+0000,,4.0
People are pissed off at the corruption of Biden and the Democrats. My fear.... this is just the beginning,,2021-01-06T20:23:04+0000,,2.0
I am so sorry for you President Trump! You cannot fight this battle without support! These evil people will answer to God one day for all the evil things they have done! I still live and admire you for trying to help us!,,2021-01-07T11:39:00+0000,,1.0
i will always believe in you and thank you for all you did while you were president.   we are proud of you and know you did a fine job. #1 President.,,2021-01-08T01:39:06+0000,,2.0
"When you disrespect rule of law and take away human rights, you get vigilante. If it gets worse then you get revolution. Nationwide, the people are deciding where we are at in that process right now. We the people have been forced to get involved in our own survival. We are the government but the bad actors we hired are enslaving us.",,2021-01-06T20:38:34+0000,,1.0
"Thank you, Mr. President!  As you stated, we are the Party of Law & Order.  It's the Democratic ""Leadership"" who encourages hate, dissent, and violence, and they do NOT respect our Officers in Blue.  We will always stand behind/beside you and support you, one of our greatest presidents ever!  ",,2021-01-07T21:35:39+0000,,2.0
I like it when mah group of people comment here,,2021-01-07T18:22:44+0000,,8.0
I don’t believe those people that stormed into the Capitol were all Trump supporters. Again the question is How was it so easy to break in? Sounds like it was planned? Just saying,,2021-01-07T13:02:36+0000,,3.0
Maybe the violent ones aren’t true Trump supporters..... maybe they’re other groups in disguise? ,,2021-01-06T20:18:12+0000,,4.0
I can't wait to see your perp walk. Better start practicing that walk since all you do is waddle. Have a nice life.....,,2021-01-07T18:36:42+0000,,4.0
Does it really shock anyone.  We knew this was coming.   ,,2021-01-06T20:19:30+0000,,10.0
Go home and rest Mr president. Don't make America to look like a third world country.,,2021-01-07T04:55:26+0000,,3.0
"USA, are you not embarrassed by this immature thing called Donald Trump?  I would be, but thank the lord we don’t have a lunatic running Australia.  ",,2021-01-07T07:36:08+0000,,4.0
Ivrstagate voters that supposedly  voted what's wrong with an audit a person I know in florida went to vote and they said he already voted,,2021-01-07T01:23:27+0000,,3.0
Where was Biden’s speech when elderly people where being beat by thugs with 2 by 4’s ,,2021-01-06T21:15:14+0000,,3.0
NO PEACE WITH SUCH TREASONOUS POLITICIANS TAKING OVER THE PEOPLE'S RIGHTS AND CONSTITUTIONAL LEGAL RIGHT TO OVERTHROW A TYRANNY GOVERNMENT!! CIVIL WAR IS THE ONLY WAY TO DESTROY THE WICKEDNESS IN DC!!,,2021-01-07T00:04:03+0000,,4.0
"Too late, you caused this!  ""We’re going to walk down and I’ll be there with you,” Trump said, adding, “We’re going to walk down to the Capitol and we’re going to cheer on our brave Senators and Congressmen and women, and we’re probably not going to be cheering so much some of them.”  INSTEAD, tRUMP RETURNED (read: cowered) to the White House while many in the crowd did just as he asked and began laying siege to the Capitol Building. Several buildings were evacuated as protesters clashed with police.",,2021-01-06T20:51:23+0000,,3.0
President you have done more for our country than anyone will ever say. You have been fighting since day one and never got the credit you deserve and have has resistance every step of the way.  It has been an honor to have you as my President. ,,2021-01-12T16:49:21+0000,,0.0
"Don’t be a coward, walk out onto your perch, make a statement and tell everyone to leave, you brought this on yourself.",,2021-01-06T21:24:28+0000,,4.0
"I just want to know why all you dems didn’t feel this outraged when rioters were looting, burning businesses & destroying police vehicles.....  jus say’n......",,2021-01-06T22:22:04+0000,,4.0
Mr. President the people that supports you are getting tired of being assaulted and demonized by the left and their media supporters. But I don't think it is your supporters doing this. I think they have been infiltrated by troublemakers trying to make your supporters look bad in the media. I wouldn't be surprised if some of the media or people being paid by the media are among the troublemakers! lol ,,2021-01-06T21:30:32+0000,,4.0
"we have had the best president for the last 4 years. And we will fight for him for our freedom of constitutional rights, A land of the free and a home of the brave,God bless America.",,2021-01-07T12:23:03+0000,,2.0
"Thank you Mr President.  They woke a sleeping lion and this country's Patriots  are tired  of the fraud, destruction and bullshit they have put us through.  We respect you",,2021-01-06T22:58:32+0000,,1.0
